,rtime,lkas,ldws,distance,speed,latitude,longtitude
2565,2020-11-07 15:06:57,1,1,12.23,26,37.18146752,127.4413838
2566,2020-11-07 15:06:58,1,1,13.31,27,37.18153304,127.4413885
2567,2020-11-07 15:06:59,1,1,14.92,29,37.18160235,127.44139059999999
2568,2020-11-07 15:07:00,1,1,15.05,30,37.1816721,127.4413903
2569,2020-11-07 15:07:01,1,1,16.0,31,37.18174827,127.44139609999999
2570,2020-11-07 15:07:02,1,1,17.22,34,37.18182385,127.441406
2571,2020-11-07 15:07:03,1,1,18.43,37,37.18190489,127.44140800000001
2572,2020-11-07 15:07:04,1,1,20.21,40,37.18198225,127.4414051
2573,2020-11-07 15:07:05,1,1,22.84,42,37.18206431,127.4414014
2574,2020-11-07 15:07:06,1,1,25.49,43,37.18214928,127.44139640000002
2575,2020-11-07 15:07:07,1,1,27.96,44,37.18223866,127.4413935
2576,2020-11-07 15:07:08,1,1,26.85,44,37.18232988,127.44139270000001
2577,2020-11-07 15:07:14,1,1,23.66,50,37.18301571,127.44140300000001
2578,2020-11-07 15:07:15,1,1,22.57,47,37.18314183,127.441406
2579,2020-11-07 15:07:16,1,1,20.87,43,37.18326093,127.44140800000001
2580,2020-11-07 15:07:17,1,1,18.61,36,37.18337672,127.44141440000001
2581,2020-11-07 15:07:18,1,1,14.55,27,37.18348246,127.44142109999999
2582,2020-11-07 15:07:19,1,1,12.41,19,37.18357004,127.441427
2583,2020-11-07 15:07:20,1,1,10.32,13,37.18364476,127.44143570000001
2584,2020-11-07 15:07:21,1,1,8.68,10,37.18368528,127.44144320000001
2585,2020-11-07 15:07:22,1,1,7.84,7,37.18371781,127.4414553
2586,2020-11-07 15:07:23,1,1,7.24,6,37.1837403,127.441468
2587,2020-11-07 15:07:24,1,1,6.77,4,37.18375527,127.4414764
2588,2020-11-07 15:07:25,1,1,5.96,3,37.1837713,127.4414787
2589,2020-11-07 15:07:26,1,1,4.86,1,37.18378146,127.441479
2590,2020-11-07 15:07:27,1,1,4.45,0,37.18378146,127.441479
2591,2020-11-07 15:07:28,1,1,4.5,0,37.18378146,127.441479
2592,2020-11-07 15:07:29,1,1,4.27,0,37.18378146,127.441479
2593,2020-11-07 15:07:30,1,1,4.39,7,37.18378146,127.441479
2594,2020-11-07 15:07:31,1,1,4.37,7,37.18378146,127.441479
2595,2020-11-07 15:07:32,1,1,4.43,7,37.18378146,127.441479
2596,2020-11-07 15:07:33,1,1,4.39,7,37.18378146,127.441479
2597,2020-11-07 15:07:34,1,1,4.33,7,37.18378146,127.441479
2598,2020-11-07 15:07:35,1,1,4.37,7,37.18378146,127.441479
2599,2020-11-07 15:07:36,1,1,4.35,7,37.18378146,127.441479
2600,2020-11-07 15:07:37,1,1,4.39,7,37.18378146,127.441479
2601,2020-11-07 15:07:38,1,1,4.5,7,37.18378146,127.441479
2602,2020-11-07 15:07:39,1,1,4.47,7,37.18378146,127.441479
2603,2020-11-07 15:07:40,1,1,4.33,7,37.18378146,127.441479
2604,2020-11-07 15:07:41,1,1,4.39,7,37.18378146,127.441479
2605,2020-11-07 15:07:42,1,1,4.39,7,37.18378146,127.441479
2606,2020-11-07 15:07:43,1,1,4.39,7,37.18378146,127.441479
2607,2020-11-07 15:07:44,1,1,4.37,7,37.18378146,127.441479
2608,2020-11-07 15:07:45,1,1,4.39,7,37.18378146,127.441479
2609,2020-11-07 15:07:46,1,1,4.41,7,37.18378146,127.441479
2610,2020-11-07 15:07:47,1,1,4.41,7,37.18378146,127.441479
2611,2020-11-07 15:07:48,1,1,4.39,7,37.18378146,127.441479
2612,2020-11-07 15:07:49,1,1,4.39,7,37.18378146,127.441479
2613,2020-11-07 15:07:50,1,1,4.37,7,37.18378146,127.441479
2614,2020-11-07 15:07:51,1,1,4.41,7,37.18378146,127.441479
2615,2020-11-07 15:07:52,1,1,4.43,7,37.18378146,127.441479
2616,2020-11-07 15:07:53,1,1,4.41,7,37.18378146,127.441479
2617,2020-11-07 15:07:54,1,1,4.52,7,37.18378146,127.441479
2618,2020-11-07 15:07:55,1,1,4.6,7,37.18378146,127.441479
2619,2020-11-07 15:07:56,1,1,5.15,0,37.18378146,127.441479
2620,2020-11-07 15:07:57,1,1,6.66,0,37.18378146,127.441479
2621,2020-11-07 15:07:58,1,1,7.57,3,37.18378146,127.441479
2622,2020-11-07 15:07:59,1,1,9.0,8,37.18378146,127.441479
2623,2020-11-07 15:08:00,1,1,10.18,12,37.18374657,127.44145159999998
2624,2020-11-07 15:08:01,1,1,11.87,16,37.18377197,127.4414501
2625,2020-11-07 15:08:02,1,1,13.1,19,37.18380373,127.44145959999999
2626,2020-11-07 15:08:03,1,1,15.72,24,37.18383839,127.4414625
2627,2020-11-07 15:08:04,1,1,16.15,28,37.18387871,127.44146770000002
2628,2020-11-07 15:08:05,1,1,18.25,31,37.18392324,127.4414696
2629,2020-11-07 15:08:06,1,1,19.38,34,37.18397509,127.441473
2630,2020-11-07 15:08:07,1,1,20.65,38,37.18402894,127.44147379999998
2631,2020-11-07 15:08:08,1,1,21.57,41,37.18410161,127.4414741
2632,2020-11-07 15:08:09,1,1,22.06,43,37.18419119,127.44147520000001
2633,2020-11-07 15:08:10,1,1,23.11,45,37.18429293,127.44147050000001
2634,2020-11-07 15:08:11,1,1,24.24,46,37.18440906,127.4414706
2635,2020-11-07 15:08:12,1,1,25.81,47,37.18453159,127.44147920000002
2636,2020-11-07 15:08:13,1,1,24.54,49,37.18465612,127.44148500000001
2637,2020-11-07 15:08:14,1,1,25.81,51,37.18478119,127.4414857
2638,2020-11-07 15:08:15,1,1,26.15,51,37.18490389,127.4414858
2639,2020-11-07 15:08:16,1,1,26.85,52,37.18502973,127.4414913
2640,2020-11-07 15:08:17,1,1,26.85,53,37.18516512,127.44149479999999
2641,2020-11-07 15:08:18,1,1,26.49,53,37.18530518,127.4414996
2642,2020-11-07 15:08:19,1,1,22.06,50,37.185443299999996,127.44150570000001
2643,2020-11-07 15:08:20,1,1,20.65,46,37.18556122,127.44150570000001
2644,2020-11-07 15:08:21,1,1,17.55,41,37.1856701,127.4415095
2645,2020-11-07 15:08:22,1,1,17.06,37,37.18577178,127.44151740000001
2646,2020-11-07 15:08:23,1,1,16.0,32,37.18586584,127.44152350000002
2647,2020-11-07 15:08:24,1,1,14.67,29,37.18595075,127.44152949999999
2648,2020-11-07 15:08:25,1,1,14.8,25,37.18603922,127.4415354
2649,2020-11-07 15:08:26,1,1,12.9,23,37.18612281,127.44154240000002
2650,2020-11-07 15:08:27,1,1,11.79,22,37.18619054,127.4415517
2651,2020-11-07 15:08:28,1,1,11.53,21,37.18625497,127.44155959999999
2652,2020-11-07 15:08:29,1,1,11.7,21,37.18631929,127.44156650000001
2653,2020-11-07 15:08:30,1,1,10.75,20,37.18636378,127.4415662
2654,2020-11-07 15:08:31,1,1,10.25,18,37.18640827,127.4415612
2655,2020-11-07 15:08:32,1,1,10.25,15,37.18644570000001,127.4415595
2656,2020-11-07 15:08:33,1,1,10.18,15,37.18647374,127.4415575
2657,2020-11-07 15:08:34,1,1,10.46,15,37.18649583,127.44155490000001
2658,2020-11-07 15:08:35,1,1,10.82,16,37.18652774,127.4415571
2659,2020-11-07 15:08:36,1,1,10.97,16,37.18655915,127.4415571
2660,2020-11-07 15:08:37,1,1,9.91,16,37.18659273,127.44155659999998
2661,2020-11-07 15:08:38,1,1,8.68,12,37.18662622,127.4415544
2662,2020-11-07 15:08:39,1,1,7.32,7,37.18665401,127.4415521
2663,2020-11-07 15:08:40,1,1,6.81,4,37.18668092,127.44154820000001
2664,2020-11-07 15:08:41,1,1,5.55,1,37.18670159,127.44154350000001
2665,2020-11-07 15:08:42,1,1,5.61,0,37.18672699,127.4415439
2666,2020-11-07 15:08:43,1,1,5.38,0,37.18674818,127.44154590000001
2667,2020-11-07 15:08:44,1,1,5.58,0,37.18675636,127.4415479
2668,2020-11-07 15:08:45,1,1,5.41,7,37.18675636,127.4415479
2669,2020-11-07 15:08:46,1,1,5.69,7,37.18675636,127.4415479
2670,2020-11-07 15:08:47,1,1,7.04,7,37.18675636,127.4415479
2671,2020-11-07 15:08:48,1,1,9.0,0,37.18675636,127.4415479
2672,2020-11-07 15:08:49,1,1,11.87,0,37.18675636,127.4415479
2673,2020-11-07 15:08:50,1,1,14.19,10,37.18675636,127.4415479
2674,2020-11-07 15:08:51,1,1,17.22,17,37.18675636,127.4415479
2675,2020-11-07 15:08:52,1,1,18.07,22,37.18677358,127.44156229999999
2676,2020-11-07 15:08:53,1,1,19.18,27,37.18679701,127.44156940000002
2677,2020-11-07 15:08:54,1,1,20.0,31,37.18682684,127.4415707
2678,2020-11-07 15:08:55,1,1,18.99,33,37.18687022,127.44156650000001
2679,2020-11-07 15:08:56,1,1,18.07,33,37.18692653,127.44156100000001
2680,2020-11-07 15:08:57,1,1,17.39,31,37.18699059,127.44155890000002
2681,2020-11-07 15:08:58,1,1,17.22,30,37.18706435,127.4415668
2682,2020-11-07 15:08:59,1,1,15.31,27,37.187133,127.44156720000001
2683,2020-11-07 15:09:00,1,1,14.43,26,37.18719922,127.44156880000001
2684,2020-11-07 15:09:01,1,1,13.31,23,37.1872654,127.44157450000002
2685,2020-11-07 15:09:02,1,1,11.45,21,37.18732703,127.44157879999999
2686,2020-11-07 15:09:03,1,1,11.05,18,37.18738642,127.441579
2687,2020-11-07 15:09:04,1,1,10.53,17,37.18744118,127.44157859999999
2688,2020-11-07 15:09:05,1,1,9.72,16,37.187488,127.4415831
2689,2020-11-07 15:09:06,1,1,8.42,13,37.18752583,127.44158689999999
2690,2020-11-07 15:09:07,1,1,7.0,8,37.18755704,127.4415924
2691,2020-11-07 15:09:08,1,1,5.93,3,37.18757670000001,127.441601
2692,2020-11-07 15:09:09,1,1,5.49,1,37.18757670000001,127.441601
2693,2020-11-07 15:09:10,1,1,5.28,0,37.18757670000001,127.441601
2694,2020-11-07 15:09:11,1,1,5.25,0,37.18757670000001,127.441601
2695,2020-11-07 15:09:12,1,1,5.28,0,37.18757670000001,127.441601
2696,2020-11-07 15:09:13,1,1,5.99,0,37.18757670000001,127.441601
2697,2020-11-07 15:09:14,1,1,7.28,0,37.18757670000001,127.441601
2698,2020-11-07 15:09:15,1,1,8.57,4,37.18757670000001,127.441601
2699,2020-11-07 15:09:16,1,1,10.18,8,37.18757670000001,127.441601
2700,2020-11-07 15:09:17,1,1,11.13,13,37.18758772,127.4416203
2701,2020-11-07 15:09:18,1,1,12.8,17,37.187611499999996,127.44161979999998
2702,2020-11-07 15:09:19,1,1,13.96,22,37.18764335,127.44162730000001
2703,2020-11-07 15:09:20,1,1,15.58,25,37.18767939,127.44163689999999
2704,2020-11-07 15:09:21,1,1,16.29,28,37.1877254,127.4416524
2705,2020-11-07 15:09:22,1,1,16.59,29,37.18778202,127.4416457
2706,2020-11-07 15:09:23,1,1,17.39,29,37.18784221,127.4416505
2707,2020-11-07 15:09:24,1,1,18.07,30,37.18791512,127.44166899999999
2708,2020-11-07 15:09:25,1,1,18.8,31,37.18799109,127.4416834
2709,2020-11-07 15:09:26,1,1,17.55,33,37.1880691,127.44169840000002
2710,2020-11-07 15:09:27,1,1,17.89,34,37.18814299,127.4417146
2711,2020-11-07 15:09:28,1,1,20.0,35,37.18822338,127.44172959999999
2712,2020-11-07 15:09:29,1,1,21.82,37,37.18831294,127.44174009999999
2713,2020-11-07 15:09:30,1,1,20.87,39,37.1884098,127.44175179999999
2714,2020-11-07 15:09:31,1,1,22.06,40,37.18850621,127.441759
2715,2020-11-07 15:09:32,1,1,21.82,41,37.18861003,127.4417727
2716,2020-11-07 15:09:33,1,1,21.82,42,37.18871986,127.4417919
2717,2020-11-07 15:09:34,1,1,22.57,43,37.18882979999999,127.4418065
2718,2020-11-07 15:09:35,1,1,23.11,44,37.18893299,127.441814
2719,2020-11-07 15:09:36,1,1,23.95,46,37.18903686,127.4418239
2720,2020-11-07 15:09:37,1,1,23.95,47,37.18914103,127.44184409999998
2721,2020-11-07 15:09:38,1,1,22.57,46,37.18925415,127.4418615
2722,2020-11-07 15:09:39,1,1,21.82,45,37.1893659,127.44187579999999
2723,2020-11-07 15:09:40,1,1,22.06,43,37.18947095,127.44189479999999
2724,2020-11-07 15:09:41,1,1,18.07,42,37.18958924,127.44192040000001
2725,2020-11-07 15:09:42,1,1,21.57,41,37.18970856,127.4419503
2726,2020-11-07 15:09:43,1,1,20.42,41,37.18981409,127.44197309999998
2727,2020-11-07 15:09:44,1,1,17.55,40,37.18991423,127.4419905
2728,2020-11-07 15:09:45,1,1,16.15,36,37.19000482,127.442007
2729,2020-11-07 15:09:46,1,1,15.05,31,37.19008991,127.4420207
2730,2020-11-07 15:09:47,1,1,13.74,27,37.19016935,127.4420368
2731,2020-11-07 15:09:48,1,1,11.96,23,37.19026491,127.44204199999999
2732,2020-11-07 15:09:49,1,1,11.21,19,37.19031411,127.44205349999999
2733,2020-11-07 15:09:50,1,1,10.25,17,37.19039787,127.4421091
2734,2020-11-07 15:09:51,1,1,9.66,15,37.19051299,127.44215890000001
2735,2020-11-07 15:09:52,1,1,9.72,14,37.19059169,127.4421967
2736,2020-11-07 15:09:53,1,1,9.72,14,37.19068668,127.4422451
2737,2020-11-07 15:09:54,1,1,10.39,14,37.19074985,127.4422846
2738,2020-11-07 15:09:55,1,1,10.97,14,37.19081598,127.4423267
2739,2020-11-07 15:09:56,1,1,12.51,14,37.19088505,127.4423672
2740,2020-11-07 15:09:57,1,1,13.2,15,37.19095813,127.4424058
2741,2020-11-07 15:09:58,1,1,13.41,18,37.19103804,127.4424436
2742,2020-11-07 15:09:59,1,1,12.51,19,37.19110854,127.44247800000001
2743,2020-11-07 15:10:00,1,1,11.05,17,37.19117053,127.4425031
2744,2020-11-07 15:10:01,1,1,9.53,13,37.1912396,127.44252859999999
2745,2020-11-07 15:10:02,1,1,7.49,7,37.19129392,127.44254040000001
2746,2020-11-07 15:10:03,1,1,6.38,4,37.19133520000001,127.44254879999998
2747,2020-11-07 15:10:04,1,1,5.58,1,37.1913606,127.44255690000001
2748,2020-11-07 15:10:05,1,1,5.41,0,37.19137735,127.44256419999999
2749,2020-11-07 15:10:06,1,1,5.47,0,37.19137756,127.44255859999998
2750,2020-11-07 15:10:07,1,1,5.44,0,37.19138768,127.4425588
2751,2020-11-07 15:10:08,1,1,5.33,7,37.19139653,127.4425581
2752,2020-11-07 15:10:09,1,1,5.38,7,37.19138112,127.44254009999999
2753,2020-11-07 15:10:10,1,1,5.38,7,37.19138112,127.44254009999999
2754,2020-11-07 15:10:11,1,1,5.44,7,37.19138112,127.44254009999999
2755,2020-11-07 15:10:12,1,1,5.47,7,37.19138112,127.44254009999999
2756,2020-11-07 15:10:13,1,1,5.41,7,37.19130624,127.4424733
2757,2020-11-07 15:10:14,1,1,5.72,7,37.19130624,127.4424733
2758,2020-11-07 15:10:15,1,1,6.88,7,37.19130624,127.4424733
2759,2020-11-07 15:10:16,1,1,9.78,0,37.19130624,127.4424733
2760,2020-11-07 15:10:17,1,1,12.41,0,37.19130624,127.4424733
2761,2020-11-07 15:10:18,1,1,13.96,10,37.19130624,127.4424733
2762,2020-11-07 15:10:19,1,1,14.92,15,37.19130624,127.4424733
2763,2020-11-07 15:10:20,1,1,16.59,21,37.19121083,127.44241809999998
2764,2020-11-07 15:10:21,1,1,18.07,26,37.19119224,127.44241740000001
2765,2020-11-07 15:10:22,1,1,20.65,30,37.19119303,127.4424138
2766,2020-11-07 15:10:23,1,1,20.87,32,37.19123168,127.4424051
2767,2020-11-07 15:10:24,1,1,22.06,36,37.19126457,127.4424004
2768,2020-11-07 15:10:25,1,1,22.84,39,37.19132391,127.4423977
2769,2020-11-07 15:10:26,1,1,23.11,41,37.1913956,127.44239259999999
2770,2020-11-07 15:10:27,1,1,22.84,43,37.19149665,127.44239099999999
2771,2020-11-07 15:10:28,1,1,25.16,45,37.19160565,127.44239340000001
2772,2020-11-07 15:10:29,1,1,23.66,46,37.19168804,127.4424007
2773,2020-11-07 15:10:30,1,1,22.57,47,37.19178224,127.44240990000002
2774,2020-11-07 15:10:31,1,1,21.57,46,37.19187744,127.4424166
2775,2020-11-07 15:10:32,1,1,22.06,44,37.19198248,127.4424227
2776,2020-11-07 15:10:33,1,1,22.06,42,37.19208516,127.44243130000001
2777,2020-11-07 15:10:34,1,1,19.79,40,37.192175799999994,127.4424423
2778,2020-11-07 15:10:35,1,1,17.55,38,37.19226848,127.44245009999999
2779,2020-11-07 15:10:36,1,1,16.59,33,37.19236911,127.44245690000001
2780,2020-11-07 15:10:37,1,1,15.31,30,37.19246981,127.4424637
2781,2020-11-07 15:10:38,1,1,14.19,27,37.19257232,127.4424703
2782,2020-11-07 15:10:39,1,1,13.1,24,37.19266381,127.442479
2783,2020-11-07 15:10:40,1,1,11.96,22,37.19273856,127.4424889
2784,2020-11-07 15:10:41,1,1,11.79,21,37.19279028,127.44249599999999
2785,2020-11-07 15:10:42,1,1,11.53,20,37.19286149,127.44251070000001
2786,2020-11-07 15:10:43,1,1,12.51,20,37.19292275,127.44252659999998
2787,2020-11-07 15:10:44,1,1,13.85,21,37.19296825,127.4425374
2788,2020-11-07 15:10:45,1,1,13.85,22,37.19302495,127.44255190000001
2789,2020-11-07 15:10:46,1,1,14.31,22,37.19286712,127.44235649999999
2790,2020-11-07 15:10:47,1,1,15.18,23,37.19316409,127.4425858
2791,2020-11-07 15:10:48,1,1,14.43,23,37.19324438,127.44260520000002
2792,2020-11-07 15:10:49,1,1,14.08,23,37.19302338,127.44237539999999
2793,2020-11-07 15:10:50,1,1,13.2,23,37.19307302,127.4423832
2794,2020-11-07 15:10:51,1,1,14.43,22,37.19313327,127.4423905
2795,2020-11-07 15:10:52,1,1,14.08,23,37.1931986,127.44239740000002
2796,2020-11-07 15:10:53,1,1,15.05,24,37.19325936,127.44240400000001
2797,2020-11-07 15:10:54,1,1,16.44,26,37.19331478,127.44241029999999
2798,2020-11-07 15:10:55,1,1,16.0,27,37.19339274,127.4424182
2799,2020-11-07 15:10:56,1,1,15.45,27,37.19346064,127.44242450000002
2800,2020-11-07 15:10:57,1,1,15.58,27,37.19353322,127.4424314
2801,2020-11-07 15:10:58,1,1,15.45,26,37.19359804,127.44243759999999
2802,2020-11-07 15:10:59,1,1,15.31,26,37.19395911,127.4427746
2803,2020-11-07 15:11:00,1,1,14.67,25,37.19397584,127.44278100000001
2804,2020-11-07 15:11:01,1,1,13.85,24,37.19396972,127.44278290000001
2805,2020-11-07 15:11:02,1,1,13.1,23,37.19383821,127.4424635
2806,2020-11-07 15:11:03,1,1,12.6,22,37.19389094,127.44247060000001
2807,2020-11-07 15:11:04,1,1,13.52,22,37.19394355,127.44247759999999
2808,2020-11-07 15:11:05,1,1,15.31,23,37.19398823,127.4424834
2809,2020-11-07 15:11:06,1,1,16.44,27,37.19402974,127.44248770000002
2810,2020-11-07 15:11:07,1,1,17.89,30,37.19408935,127.4424931
2811,2020-11-07 15:11:08,1,1,17.89,31,37.19416316,127.4424933
2812,2020-11-07 15:11:09,1,1,18.25,32,37.1942371,127.44249359999999
2813,2020-11-07 15:11:10,1,1,18.61,33,37.19431865,127.44249440000002
2814,2020-11-07 15:11:11,1,1,18.43,34,37.19440804,127.44249479999999
2815,2020-11-07 15:11:12,1,1,18.8,34,37.19449195,127.4424955
2816,2020-11-07 15:11:13,1,1,18.25,34,37.19456749,127.44249620000001
2817,2020-11-07 15:11:14,1,1,17.22,34,37.19463963,127.44249740000002
2818,2020-11-07 15:11:15,1,1,16.0,32,37.19470896,127.44249860000001
2819,2020-11-07 15:11:16,1,1,15.05,29,37.19478431,127.4425013
2820,2020-11-07 15:11:17,1,1,14.08,27,37.1948607,127.44250359999998
2821,2020-11-07 15:11:18,1,1,13.52,25,37.19493511,127.44250490000002
2822,2020-11-07 15:11:19,1,1,12.8,24,37.19500247,127.4425096
2823,2020-11-07 15:11:20,1,1,12.6,23,37.19507457,127.4425154
2824,2020-11-07 15:11:21,1,1,12.6,23,37.19513918,127.44252209999999
2825,2020-11-07 15:11:22,1,1,13.41,23,37.19518987,127.44253470000001
2826,2020-11-07 15:11:23,1,1,13.96,23,37.19523679,127.44255009999999
2827,2020-11-07 15:11:24,1,1,14.92,23,37.19527639,127.44256570000002
2828,2020-11-07 15:11:25,1,1,15.31,25,37.19531591,127.44258529999999
2829,2020-11-07 15:11:26,1,1,16.15,26,37.19535679,127.4426017
2830,2020-11-07 15:11:27,1,1,16.29,26,37.19541496,127.44261180000001
2831,2020-11-07 15:11:28,1,1,17.06,27,37.19547782,127.4426229
2832,2020-11-07 15:11:29,1,1,17.72,29,37.19553824,127.44263459999999
2833,2020-11-07 15:11:30,1,1,18.99,31,37.19559959,127.4426443
2834,2020-11-07 15:11:31,1,1,19.38,33,37.195665999999996,127.44265779999999
2835,2020-11-07 15:11:32,1,1,18.8,35,37.19574024,127.44267140000001
2836,2020-11-07 15:11:33,1,1,19.79,36,37.19581846,127.4426854
2837,2020-11-07 15:11:34,1,1,20.65,38,37.19589878,127.44269969999999
2838,2020-11-07 15:11:35,1,1,22.57,40,37.19598041,127.4427168
2839,2020-11-07 15:11:36,1,1,22.57,42,37.19606986,127.4427436
2840,2020-11-07 15:11:37,1,1,24.85,44,37.19616065,127.44277040000001
2841,2020-11-07 15:11:38,1,1,26.85,46,37.19625383,127.4427977
2842,2020-11-07 15:11:39,1,1,28.34,50,37.19626394,127.44315209999999
2843,2020-11-07 15:11:40,1,1,26.85,52,37.19635899,127.44316409999999
2844,2020-11-07 15:11:41,1,1,28.34,54,37.19649947,127.4431896
2845,2020-11-07 15:11:42,1,1,26.49,54,37.19659869,127.44319850000001
2846,2020-11-07 15:11:43,1,1,26.85,55,37.19671748,127.4432117
2847,2020-11-07 15:11:44,1,1,32.34,56,37.19681927,127.44322120000001
2848,2020-11-07 15:11:45,1,1,32.34,58,37.19693011,127.44322759999999
2849,2020-11-07 15:11:46,1,1,32.34,62,37.19704152,127.44324170000002
2850,2020-11-07 15:11:47,1,1,35.04,65,37.19717186,127.44325249999999
2851,2020-11-07 15:11:48,1,1,32.85,67,37.19731388,127.4432686
2852,2020-11-07 15:11:49,1,1,36.24,68,37.19767216,127.4433785
2853,2020-11-07 15:11:50,1,1,33.37,68,37.19785799,127.44341599999998
2854,2020-11-07 15:11:51,1,1,35.04,68,37.19801624,127.44344679999999
2855,2020-11-07 15:11:52,1,1,36.87,68,37.19816098,127.4434744
2856,2020-11-07 15:11:53,1,1,31.37,68,37.19833246,127.4435081
2857,2020-11-07 15:11:54,1,1,33.37,68,37.19850508,127.4435443
2858,2020-11-07 15:11:55,1,1,30.9,67,37.19866959,127.4435763
2859,2020-11-07 15:11:56,1,1,41.12,67,37.19883461,127.44361310000001
2860,2020-11-07 15:11:57,1,1,55.74,67,37.19900418,127.44365239999999
2861,2020-11-07 15:11:58,1,1,29.57,66,37.19917371,127.4436908
2862,2020-11-07 15:11:59,1,1,30.0,66,37.19933915,127.4437268
2863,2020-11-07 15:12:00,1,1,29.57,66,37.19950313,127.44376000000001
2864,2020-11-07 15:12:01,1,1,30.45,65,37.19967198,127.4437956
2865,2020-11-07 15:12:02,1,1,31.37,64,37.1998393,127.4438287
2866,2020-11-07 15:12:03,1,1,27.96,63,37.20000008,127.4438555
2867,2020-11-07 15:12:04,1,1,67.44,62,37.20016006,127.4438818
2868,2020-11-07 15:12:05,1,1,63.64,61,37.20031761,127.4439058
2869,2020-11-07 15:12:07,1,1,47.38,61,37.20063349,127.4439486
2870,2020-11-07 15:12:08,1,1,58.66,60,37.20078879,127.44396840000002
2871,2020-11-07 15:12:09,1,1,26.49,60,37.20093702,127.44398000000001
2872,2020-11-07 15:12:10,1,1,26.15,60,37.20108208,127.44399080000001
2873,2020-11-07 15:12:11,1,1,38.89,60,37.20122786,127.4439987
2874,2020-11-07 15:12:12,1,1,46.38,60,37.20136793,127.44400470000001
2875,2020-11-07 15:12:13,1,1,46.38,59,37.20150287,127.44401129999999
2876,2020-11-07 15:12:14,1,1,49.52,60,37.20163688,127.44401640000001
2877,2020-11-07 15:12:15,1,1,47.38,60,37.20177186,127.44401979999999
2878,2020-11-07 15:12:16,1,1,47.38,60,37.20191018,127.4440209
2879,2020-11-07 15:12:17,1,1,47.38,60,37.20205241,127.44402020000001
2880,2020-11-07 15:12:18,1,1,27.58,60,37.20219704,127.4440179
2881,2020-11-07 15:12:19,1,1,25.81,59,37.20234,127.44401380000001
2882,2020-11-07 15:12:20,1,1,27.21,59,37.20248161,127.44400859999999
2883,2020-11-07 15:12:21,1,1,27.21,58,37.20262473,127.4440018
2884,2020-11-07 15:12:22,1,1,27.96,58,37.20276729,127.44399309999999
2885,2020-11-07 15:12:23,1,1,24.85,58,37.20290428,127.44398419999999
2886,2020-11-07 15:12:24,1,1,23.11,56,37.20304644,127.4439733
2887,2020-11-07 15:12:25,1,1,22.57,53,37.2031881,127.4439615
2888,2020-11-07 15:12:26,1,1,21.57,49,37.2033265,127.44394750000001
2889,2020-11-07 15:12:27,1,1,21.1,46,37.20347926,127.4438392
2890,2020-11-07 15:12:28,1,1,20.0,44,37.20358206,127.443828
2891,2020-11-07 15:12:29,1,1,19.58,43,37.20372165,127.44389170000001
2892,2020-11-07 15:12:30,1,1,19.18,42,37.20384534,127.443871
2893,2020-11-07 15:12:31,1,1,18.25,41,37.20395995,127.4438473
2894,2020-11-07 15:12:32,1,1,18.07,40,37.20405678,127.443828
2895,2020-11-07 15:12:33,1,1,18.43,39,37.20414907,127.4438105
2896,2020-11-07 15:12:34,1,1,17.89,38,37.20423737,127.44379099999999
2897,2020-11-07 15:12:35,1,1,16.75,36,37.20431709,127.4437717
2898,2020-11-07 15:12:36,1,1,16.15,34,37.20440422,127.44375590000001
2899,2020-11-07 15:12:38,1,1,14.55,32,37.20456088,127.4437236
2900,2020-11-07 15:12:39,1,1,13.74,30,37.20462284,127.4437098
2901,2020-11-07 15:12:39,1,1,13.74,28,37.20462284,127.4437098
2902,2020-11-07 15:12:40,1,1,13.1,26,37.20467545,127.44369590000001
2903,2020-11-07 15:12:41,1,1,11.96,24,37.20472823,127.44368270000001
2904,2020-11-07 15:12:43,1,1,11.79,24,37.20484031,127.44365479999999
2905,2020-11-07 15:12:43,1,1,11.79,24,37.20484031,127.44365479999999
2906,2020-11-07 15:12:45,1,1,10.75,22,37.20495244,127.4436249
2907,2020-11-07 15:12:45,1,1,10.75,20,37.20495244,127.4436249
2908,2020-11-07 15:12:46,1,1,10.75,20,37.205002,127.4436115
2909,2020-11-07 15:12:48,1,1,10.25,20,37.20507787,127.44359070000002
2910,2020-11-07 15:12:48,1,1,10.25,19,37.20507787,127.44359070000002
2911,2020-11-07 15:12:50,1,1,10.6,19,37.20515692,127.44356840000002
2912,2020-11-07 15:12:50,1,1,10.6,19,37.20515692,127.44356840000002
2913,2020-11-07 15:12:51,1,1,10.39,19,37.20519762,127.44355619999999
2914,2020-11-07 15:12:52,1,1,10.6,20,37.20525553,127.44353829999999
2915,2020-11-07 15:12:53,1,1,10.9,20,37.2052974,127.4435239
2916,2020-11-07 15:12:55,1,1,10.75,19,37.20536192,127.4435017
2917,2020-11-07 15:12:55,1,1,10.75,17,37.20536192,127.4435017
2918,2020-11-07 15:12:56,1,1,9.41,16,37.20537736,127.4434967
2919,2020-11-07 15:12:58,1,1,9.06,14,37.20543669,127.44347759999998
2920,2020-11-07 15:12:59,1,1,8.78,13,37.2054551,127.4434728
2921,2020-11-07 15:12:59,1,1,8.78,13,37.2054551,127.4434728
2922,2020-11-07 15:13:01,1,1,8.07,12,37.20547428,127.44346680000001
2923,2020-11-07 15:13:01,1,1,8.07,12,37.20547428,127.44346680000001
2924,2020-11-07 15:13:03,1,1,7.98,11,37.20546349,127.44346979999999
