date,time,distance
2020-11-07,14:56:30,29.57
2020-11-07,14:56:30,31.85
2020-11-07,14:56:30,29.57
2020-11-07,14:56:31,nan
2020-11-07,14:56:31,32.34
2020-11-07,14:56:31,31.37
2020-11-07,14:56:31,32.34
2020-11-07,14:56:31,35.63
2020-11-07,14:56:31,35.63
2020-11-07,14:56:31,36.87
2020-11-07,14:56:31,nan
2020-11-07,14:56:31,32.85
2020-11-07,14:56:31,nan
2020-11-07,14:56:32,33.37
2020-11-07,14:56:32,nan
2020-11-07,14:56:32,30.9
2020-11-07,14:56:32,27.21
2020-11-07,14:56:32,28.74
2020-11-07,14:56:32,29.15
2020-11-07,14:56:32,27.96
2020-11-07,14:56:32,28.34
2020-11-07,14:56:32,29.15
2020-11-07,14:56:32,28.34
2020-11-07,14:56:33,32.34
2020-11-07,14:56:33,29.15
2020-11-07,14:56:33,30
2020-11-07,14:56:33,31.37
2020-11-07,14:56:33,31.37
2020-11-07,14:56:33,28.74
2020-11-07,14:56:33,27.96
2020-11-07,14:56:33,31.37
2020-11-07,14:56:33,32.34
2020-11-07,14:56:34,32.85
2020-11-07,14:56:34,30.45
2020-11-07,14:56:34,28.74
2020-11-07,14:56:34,28.74
2020-11-07,14:56:34,27.58
2020-11-07,14:56:34,27.21
2020-11-07,14:56:34,27.58
2020-11-07,14:56:34,27.58
2020-11-07,14:56:34,25.49
2020-11-07,14:56:34,26.15
2020-11-07,14:56:35,26.15
2020-11-07,14:56:35,27.58
2020-11-07,14:56:35,25.49
2020-11-07,14:56:35,25.49
2020-11-07,14:56:35,25.16
2020-11-07,14:56:35,25.49
2020-11-07,14:56:35,25.49
2020-11-07,14:56:35,27.21
2020-11-07,14:56:35,27.96
2020-11-07,14:56:35,26.85
2020-11-07,14:56:36,28.74
2020-11-07,14:56:36,27.58
2020-11-07,14:56:36,30.9
2020-11-07,14:56:36,28.34
2020-11-07,14:56:36,27.58
2020-11-07,14:56:36,27.58
2020-11-07,14:56:36,26.85
2020-11-07,14:56:36,27.58
2020-11-07,14:56:36,30
2020-11-07,14:56:36,27.96
2020-11-07,14:56:37,27.21
2020-11-07,14:56:37,27.58
2020-11-07,14:56:37,29.57
2020-11-07,14:56:37,30
2020-11-07,14:56:37,30
2020-11-07,14:56:37,28.74
2020-11-07,14:56:37,29.15
2020-11-07,14:56:37,26.49
2020-11-07,14:56:37,28.74
2020-11-07,14:56:37,29.15
2020-11-07,14:56:38,30.45
2020-11-07,14:56:38,27.58
2020-11-07,14:56:38,30
2020-11-07,14:56:38,26.85
2020-11-07,14:56:38,27.21
2020-11-07,14:56:38,32.34
2020-11-07,14:56:38,27.58
2020-11-07,14:56:38,26.85
2020-11-07,14:56:38,nan
2020-11-07,14:56:38,32.34
2020-11-07,14:56:39,32.85
2020-11-07,14:56:39,32.34
2020-11-07,14:56:39,30.9
2020-11-07,14:56:39,30.9
2020-11-07,14:56:39,31.85
2020-11-07,14:56:39,31.37
2020-11-07,14:56:39,31.37
2020-11-07,14:56:39,31.37
2020-11-07,14:56:39,30.45
2020-11-07,14:56:39,30.45
2020-11-07,14:56:40,30.9
2020-11-07,14:56:40,30
2020-11-07,14:56:40,28.34
2020-11-07,14:56:40,29.15
2020-11-07,14:56:40,28.74
2020-11-07,14:56:40,31.37
2020-11-07,14:56:40,28.74
2020-11-07,14:56:40,29.15
2020-11-07,14:56:40,29.15
2020-11-07,14:56:40,29.15
2020-11-07,14:56:41,29.57
2020-11-07,14:56:41,28.34
2020-11-07,14:56:41,30
2020-11-07,14:56:41,27.96
2020-11-07,14:56:41,31.37
2020-11-07,14:56:41,31.37
2020-11-07,14:56:41,nan
2020-11-07,14:56:41,32.34
2020-11-07,14:56:41,33.91
2020-11-07,14:56:41,31.37
2020-11-07,14:56:41,31.37
2020-11-07,14:56:42,35.04
2020-11-07,14:56:42,30.9
2020-11-07,14:56:42,31.85
2020-11-07,14:56:42,30.45
2020-11-07,14:56:42,31.85
2020-11-07,14:56:42,30
2020-11-07,14:56:42,33.91
2020-11-07,14:56:42,33.37
2020-11-07,14:56:43,31.85
2020-11-07,14:56:43,33.91
2020-11-07,14:56:43,30.9
2020-11-07,14:56:43,32.34
2020-11-07,14:56:43,30.9
2020-11-07,14:56:43,30
2020-11-07,14:56:43,31.37
2020-11-07,14:56:43,29.57
2020-11-07,14:56:43,30.9
2020-11-07,14:56:43,31.37
2020-11-07,14:56:44,31.37
2020-11-07,14:56:44,30.9
2020-11-07,14:56:44,31.37
2020-11-07,14:56:44,30.9
2020-11-07,14:56:44,30.45
2020-11-07,14:56:44,30.9
2020-11-07,14:56:44,30
2020-11-07,14:56:44,30.9
2020-11-07,14:56:44,31.85
2020-11-07,14:56:44,32.34
2020-11-07,14:56:45,29.57
2020-11-07,14:56:45,30
2020-11-07,14:56:45,31.37
2020-11-07,14:56:45,30
2020-11-07,14:56:45,29.57
2020-11-07,14:56:45,28.74
2020-11-07,14:56:45,28.74
2020-11-07,14:56:45,27.96
2020-11-07,14:56:45,28.34
2020-11-07,14:56:45,29.15
2020-11-07,14:56:45,28.34
2020-11-07,14:56:46,28.74
2020-11-07,14:56:46,28.34
2020-11-07,14:56:46,29.15
2020-11-07,14:56:46,28.74
2020-11-07,14:56:46,29.15
2020-11-07,14:56:46,28.74
2020-11-07,14:56:46,28.74
2020-11-07,14:56:46,28.74
2020-11-07,14:56:46,28.34
2020-11-07,14:56:47,28.34
2020-11-07,14:56:47,28.74
2020-11-07,14:56:47,28.34
2020-11-07,14:56:47,28.74
2020-11-07,14:56:47,27.96
2020-11-07,14:56:47,27.96
2020-11-07,14:56:47,29.57
2020-11-07,14:56:47,28.74
2020-11-07,14:56:47,27.58
2020-11-07,14:56:47,28.34
2020-11-07,14:56:47,27.96
2020-11-07,14:56:48,28.74
2020-11-07,14:56:48,28.74
2020-11-07,14:56:48,28.34
2020-11-07,14:56:48,28.74
2020-11-07,14:56:48,29.15
2020-11-07,14:56:48,27.96
2020-11-07,14:56:48,28.34
2020-11-07,14:56:48,27.96
2020-11-07,14:56:48,28.74
2020-11-07,14:56:49,28.34
2020-11-07,14:56:49,29.57
2020-11-07,14:56:49,28.74
2020-11-07,14:56:49,31.85
2020-11-07,14:56:49,28.74
2020-11-07,14:56:49,31.85
2020-11-07,14:56:49,31.85
2020-11-07,14:56:49,27.58
2020-11-07,14:56:49,31.37
2020-11-07,14:56:49,32.34
2020-11-07,14:56:49,32.34
2020-11-07,14:56:50,30
2020-11-07,14:56:50,28.34
2020-11-07,14:56:50,28.34
2020-11-07,14:56:50,28.34
2020-11-07,14:56:50,27.96
2020-11-07,14:56:50,28.34
2020-11-07,14:56:50,25.81
2020-11-07,14:56:50,27.58
2020-11-07,14:56:50,28.34
2020-11-07,14:56:51,27.21
2020-11-07,14:56:51,26.85
2020-11-07,14:56:51,27.58
2020-11-07,14:56:51,31.37
2020-11-07,14:56:51,30
2020-11-07,14:56:51,29.57
2020-11-07,14:56:51,32.34
2020-11-07,14:56:51,30.45
2020-11-07,14:56:51,30.9
2020-11-07,14:56:51,33.37
2020-11-07,14:56:51,32.85
2020-11-07,14:56:52,32.85
2020-11-07,14:56:52,34.47
2020-11-07,14:56:52,31.37
2020-11-07,14:56:52,30.45
2020-11-07,14:56:52,30.9
2020-11-07,14:56:52,32.34
2020-11-07,14:56:52,30.9
2020-11-07,14:56:52,30.9
2020-11-07,14:56:52,nan
2020-11-07,14:56:52,nan
2020-11-07,14:56:53,28.74
2020-11-07,14:56:53,30.9
2020-11-07,14:56:53,28.34
2020-11-07,14:56:53,28.74
2020-11-07,14:56:53,29.15
2020-11-07,14:56:53,28.34
2020-11-07,14:56:53,29.15
2020-11-07,14:56:53,29.15
2020-11-07,14:56:53,27.58
2020-11-07,14:56:53,29.57
2020-11-07,14:56:53,30
2020-11-07,14:56:54,30
2020-11-07,14:56:54,29.15
2020-11-07,14:56:54,28.74
2020-11-07,14:56:54,30.45
2020-11-07,14:56:54,29.57
2020-11-07,14:56:54,29.57
2020-11-07,14:56:54,30
2020-11-07,14:56:54,30
2020-11-07,14:56:54,28.34
2020-11-07,14:56:55,30.45
2020-11-07,14:56:55,30.9
2020-11-07,14:56:55,30.9
2020-11-07,14:56:55,31.85
2020-11-07,14:56:55,31.37
2020-11-07,14:56:55,30.45
2020-11-07,14:56:55,30
2020-11-07,14:56:55,30
2020-11-07,14:56:55,28.34
2020-11-07,14:56:55,nan
2020-11-07,14:56:56,28.74
2020-11-07,14:56:56,29.15
2020-11-07,14:56:56,29.15
2020-11-07,14:56:56,30
2020-11-07,14:56:56,28.74
2020-11-07,14:56:56,27.21
2020-11-07,14:56:56,27.96
2020-11-07,14:56:56,27.96
2020-11-07,14:56:56,29.15
2020-11-07,14:56:56,29.57
2020-11-07,14:56:57,29.15
2020-11-07,14:56:57,28.74
2020-11-07,14:56:57,nan
2020-11-07,14:56:57,30.45
2020-11-07,14:56:57,30
2020-11-07,14:56:57,30.45
2020-11-07,14:56:57,30
2020-11-07,14:56:57,nan
2020-11-07,14:56:57,27.96
2020-11-07,14:56:58,28.74
2020-11-07,14:56:58,29.57
2020-11-07,14:56:58,nan
2020-11-07,14:56:58,28.34
2020-11-07,14:56:58,28.34
2020-11-07,14:56:58,27.96
2020-11-07,14:56:58,27.96
2020-11-07,14:56:58,28.34
2020-11-07,14:56:58,28.74
2020-11-07,14:56:58,28.74
2020-11-07,14:56:58,27.96
2020-11-07,14:56:59,27.21
2020-11-07,14:56:59,28.34
2020-11-07,14:56:59,29.15
2020-11-07,14:56:59,30.9
2020-11-07,14:56:59,30
2020-11-07,14:56:59,29.15
2020-11-07,14:56:59,29.57
2020-11-07,14:56:59,31.37
2020-11-07,14:56:59,32.85
2020-11-07,14:57:00,30.9
2020-11-07,14:57:00,28.74
2020-11-07,14:57:00,27.58
2020-11-07,14:57:00,28.74
2020-11-07,14:57:00,28.74
2020-11-07,14:57:00,27.58
2020-11-07,14:57:00,26.15
2020-11-07,14:57:00,30.9
2020-11-07,14:57:00,28.34
2020-11-07,14:57:00,27.58
2020-11-07,14:57:00,31.37
2020-11-07,14:57:01,30.9
2020-11-07,14:57:01,30
2020-11-07,14:57:01,28.74
2020-11-07,14:57:01,24.85
2020-11-07,14:57:01,31.37
2020-11-07,14:57:01,25.16
2020-11-07,14:57:01,25.81
2020-11-07,14:57:01,25.81
2020-11-07,14:57:01,24.85
2020-11-07,14:57:01,24.85
2020-11-07,14:57:02,24.54
2020-11-07,14:57:02,25.16
2020-11-07,14:57:02,25.49
2020-11-07,14:57:02,26.15
2020-11-07,14:57:02,25.16
2020-11-07,14:57:02,24.85
2020-11-07,14:57:02,23.66
2020-11-07,14:57:02,26.49
2020-11-07,14:57:02,nan
2020-11-07,14:57:02,27.58
2020-11-07,14:57:03,24.85
2020-11-07,14:57:03,25.49
2020-11-07,14:57:03,25.16
2020-11-07,14:57:03,25.16
2020-11-07,14:57:03,24.85
2020-11-07,14:57:03,24.85
2020-11-07,14:57:03,24.54
2020-11-07,14:57:03,25.81
2020-11-07,14:57:03,26.15
2020-11-07,14:57:03,25.49
2020-11-07,14:57:03,26.49
2020-11-07,14:57:04,26.49
2020-11-07,14:57:04,24.24
2020-11-07,14:57:04,24.54
2020-11-07,14:57:04,25.49
2020-11-07,14:57:04,26.15
2020-11-07,14:57:04,25.49
2020-11-07,14:57:04,23.95
2020-11-07,14:57:04,25.49
2020-11-07,14:57:04,25.81
2020-11-07,14:57:05,26.85
2020-11-07,14:57:05,27.96
2020-11-07,14:57:05,26.85
2020-11-07,14:57:05,25.16
2020-11-07,14:57:05,27.21
2020-11-07,14:57:05,26.49
2020-11-07,14:57:05,27.96
2020-11-07,14:57:05,27.58
2020-11-07,14:57:05,26.85
2020-11-07,14:57:05,27.21
2020-11-07,14:57:06,30.9
2020-11-07,14:57:06,29.15
2020-11-07,14:57:06,nan
2020-11-07,14:57:06,26.15
2020-11-07,14:57:06,25.49
2020-11-07,14:57:06,26.15
2020-11-07,14:57:06,25.81
2020-11-07,14:57:06,26.15
2020-11-07,14:57:06,26.49
2020-11-07,14:57:06,25.81
2020-11-07,14:57:07,26.49
2020-11-07,14:57:07,25.49
2020-11-07,14:57:07,26.15
2020-11-07,14:57:07,25.81
2020-11-07,14:57:07,26.15
2020-11-07,14:57:07,26.15
2020-11-07,14:57:07,27.21
2020-11-07,14:57:07,27.21
2020-11-07,14:57:07,26.49
2020-11-07,14:57:08,25.49
2020-11-07,14:57:08,25.81
2020-11-07,14:57:08,24.85
2020-11-07,14:57:08,24.54
2020-11-07,14:57:08,25.16
2020-11-07,14:57:08,24.24
2020-11-07,14:57:08,25.16
2020-11-07,14:57:08,25.49
2020-11-07,14:57:08,25.81
2020-11-07,14:57:08,25.49
2020-11-07,14:57:08,27.58
2020-11-07,14:57:09,26.15
2020-11-07,14:57:09,26.15
2020-11-07,14:57:09,26.15
2020-11-07,14:57:09,27.58
2020-11-07,14:57:09,26.49
2020-11-07,14:57:09,26.85
2020-11-07,14:57:09,26.49
2020-11-07,14:57:09,27.21
2020-11-07,14:57:09,27.58
2020-11-07,14:57:09,26.15
2020-11-07,14:57:10,26.85
2020-11-07,14:57:10,26.85
2020-11-07,14:57:10,26.85
2020-11-07,14:57:10,26.85
2020-11-07,14:57:10,26.49
2020-11-07,14:57:10,26.85
2020-11-07,14:57:10,26.15
2020-11-07,14:57:10,26.85
2020-11-07,14:57:10,27.21
2020-11-07,14:57:10,26.85
2020-11-07,14:57:11,26.49
2020-11-07,14:57:11,25.81
2020-11-07,14:57:11,27.21
2020-11-07,14:57:11,26.49
2020-11-07,14:57:11,26.85
2020-11-07,14:57:11,27.21
2020-11-07,14:57:11,27.21
2020-11-07,14:57:11,26.85
2020-11-07,14:57:11,26.49
2020-11-07,14:57:11,27.21
2020-11-07,14:57:12,25.49
2020-11-07,14:57:12,26.85
2020-11-07,14:57:12,26.85
2020-11-07,14:57:12,27.21
2020-11-07,14:57:12,27.21
2020-11-07,14:57:12,26.49
2020-11-07,14:57:12,26.85
2020-11-07,14:57:12,26.49
2020-11-07,14:57:12,27.58
2020-11-07,14:57:12,26.49
2020-11-07,14:57:13,27.21
2020-11-07,14:57:13,26.15
2020-11-07,14:57:13,26.49
2020-11-07,14:57:13,26.15
2020-11-07,14:57:13,26.15
2020-11-07,14:57:13,25.81
2020-11-07,14:57:13,27.96
2020-11-07,14:57:13,26.49
2020-11-07,14:57:13,26.15
2020-11-07,14:57:13,26.49
2020-11-07,14:57:14,26.49
2020-11-07,14:57:14,25.81
2020-11-07,14:57:14,26.85
2020-11-07,14:57:14,25.81
2020-11-07,14:57:14,25.81
2020-11-07,14:57:14,25.81
2020-11-07,14:57:14,26.15
2020-11-07,14:57:14,25.49
2020-11-07,14:57:14,27.58
2020-11-07,14:57:14,26.85
2020-11-07,14:57:15,26.49
2020-11-07,14:57:15,26.15
2020-11-07,14:57:15,24.85
2020-11-07,14:57:15,25.49
2020-11-07,14:57:15,25.81
2020-11-07,14:57:15,26.49
2020-11-07,14:57:15,26.85
2020-11-07,14:57:15,26.49
2020-11-07,14:57:15,26.49
2020-11-07,14:57:15,26.15
2020-11-07,14:57:16,25.49
2020-11-07,14:57:16,25.49
2020-11-07,14:57:16,25.81
2020-11-07,14:57:16,24.54
2020-11-07,14:57:16,24.85
2020-11-07,14:57:16,23.38
2020-11-07,14:57:16,24.54
2020-11-07,14:57:16,24.54
2020-11-07,14:57:16,24.85
2020-11-07,14:57:16,25.81
2020-11-07,14:57:17,24.54
2020-11-07,14:57:17,25.49
2020-11-07,14:57:17,25.81
2020-11-07,14:57:17,24.24
2020-11-07,14:57:17,24.24
2020-11-07,14:57:17,25.81
2020-11-07,14:57:17,24.85
2020-11-07,14:57:17,24.54
2020-11-07,14:57:17,25.16
2020-11-07,14:57:17,23.11
2020-11-07,14:57:18,24.24
2020-11-07,14:57:18,24.24
2020-11-07,14:57:18,23.95
2020-11-07,14:57:18,25.81
2020-11-07,14:57:18,23.95
2020-11-07,14:57:18,25.49
2020-11-07,14:57:18,24.54
2020-11-07,14:57:18,25.49
2020-11-07,14:57:18,24.85
2020-11-07,14:57:18,25.49
2020-11-07,14:57:19,25.16
2020-11-07,14:57:19,27.21
2020-11-07,14:57:19,27.21
2020-11-07,14:57:19,26.85
2020-11-07,14:57:19,24.85
2020-11-07,14:57:19,24.85
2020-11-07,14:57:19,24.54
2020-11-07,14:57:19,26.15
2020-11-07,14:57:19,23.95
2020-11-07,14:57:19,23.95
2020-11-07,14:57:20,28.74
2020-11-07,14:57:20,24.54
2020-11-07,14:57:20,25.81
2020-11-07,14:57:20,23.66
2020-11-07,14:57:20,23.95
2020-11-07,14:57:20,24.85
2020-11-07,14:57:20,23.38
2020-11-07,14:57:20,25.16
2020-11-07,14:57:20,nan
2020-11-07,14:57:20,nan
2020-11-07,14:57:21,nan
2020-11-07,14:57:21,24.54
2020-11-07,14:57:21,24.54
2020-11-07,14:57:21,23.11
2020-11-07,14:57:21,22.57
2020-11-07,14:57:21,25.49
2020-11-07,14:57:21,29.15
2020-11-07,14:57:21,24.85
2020-11-07,14:57:21,21.33
2020-11-07,14:57:21,22.57
2020-11-07,14:57:22,21.82
2020-11-07,14:57:22,23.66
2020-11-07,14:57:22,24.24
2020-11-07,14:57:22,22.57
2020-11-07,14:57:22,23.95
2020-11-07,14:57:22,24.24
2020-11-07,14:57:22,23.66
2020-11-07,14:57:22,23.95
2020-11-07,14:57:22,23.38
2020-11-07,14:57:22,23.11
2020-11-07,14:57:22,26.49
2020-11-07,14:57:22,nan
2020-11-07,14:57:22,nan
2020-11-07,14:57:22,nan
2020-11-07,14:57:22,nan
2020-11-07,14:57:23,nan
2020-11-07,14:57:23,29.15
2020-11-07,14:57:23,25.49
2020-11-07,14:57:23,27.21
2020-11-07,14:57:23,26.15
2020-11-07,14:57:23,nan
2020-11-07,14:57:23,23.66
2020-11-07,14:57:23,27.21
2020-11-07,14:57:23,24.24
2020-11-07,14:57:23,25.49
2020-11-07,14:57:24,26.49
2020-11-07,14:57:24,nan
2020-11-07,14:57:24,27.96
2020-11-07,14:57:24,26.85
2020-11-07,14:57:24,26.85
2020-11-07,14:57:24,24.85
2020-11-07,14:57:24,26.15
2020-11-07,14:57:24,25.16
2020-11-07,14:57:24,24.54
2020-11-07,14:57:24,23.38
2020-11-07,14:57:25,23.38
2020-11-07,14:57:25,22.84
2020-11-07,14:57:25,22.84
2020-11-07,14:57:25,25.49
2020-11-07,14:57:25,23.66
2020-11-07,14:57:25,25.16
2020-11-07,14:57:25,23.66
2020-11-07,14:57:25,23.95
2020-11-07,14:57:25,25.16
2020-11-07,14:57:25,23.38
2020-11-07,14:57:26,25.49
2020-11-07,14:57:26,26.85
2020-11-07,14:57:26,23.95
2020-11-07,14:57:26,23.11
2020-11-07,14:57:26,22.84
2020-11-07,14:57:26,23.11
2020-11-07,14:57:26,24.54
2020-11-07,14:57:26,24.24
2020-11-07,14:57:26,23.95
2020-11-07,14:57:26,24.24
2020-11-07,14:57:27,23.38
2020-11-07,14:57:27,23.38
2020-11-07,14:57:27,23.38
2020-11-07,14:57:27,23.38
2020-11-07,14:57:27,24.54
2020-11-07,14:57:27,23.95
2020-11-07,14:57:27,22.84
2020-11-07,14:57:27,23.66
2020-11-07,14:57:27,23.66
2020-11-07,14:57:27,22.57
2020-11-07,14:57:28,21.57
2020-11-07,14:57:28,21.57
2020-11-07,14:57:28,23.38
2020-11-07,14:57:28,23.66
2020-11-07,14:57:28,23.11
2020-11-07,14:57:28,22.32
2020-11-07,14:57:28,23.66
2020-11-07,14:57:28,23.95
2020-11-07,14:57:28,23.95
2020-11-07,14:57:28,24.24
2020-11-07,14:57:29,23.95
2020-11-07,14:57:29,23.11
2020-11-07,14:57:29,23.66
2020-11-07,14:57:29,22.84
2020-11-07,14:57:29,23.11
2020-11-07,14:57:29,23.95
2020-11-07,14:57:29,23.95
2020-11-07,14:57:29,23.95
2020-11-07,14:57:29,23.38
2020-11-07,14:57:29,24.85
2020-11-07,14:57:30,22.84
2020-11-07,14:57:30,23.11
2020-11-07,14:57:30,22.84
2020-11-07,14:57:30,21.82
2020-11-07,14:57:30,24.24
2020-11-07,14:57:30,23.95
2020-11-07,14:57:30,23.38
2020-11-07,14:57:30,23.11
2020-11-07,14:57:30,23.11
2020-11-07,14:57:30,22.84
2020-11-07,14:57:31,22.06
2020-11-07,14:57:31,22.32
2020-11-07,14:57:31,23.95
2020-11-07,14:57:31,23.38
2020-11-07,14:57:31,22.84
2020-11-07,14:57:31,23.11
2020-11-07,14:57:31,23.95
2020-11-07,14:57:31,23.38
2020-11-07,14:57:31,nan
2020-11-07,14:57:32,23.38
2020-11-07,14:57:32,23.66
2020-11-07,14:57:32,23.38
2020-11-07,14:57:32,23.11
2020-11-07,14:57:32,23.11
2020-11-07,14:57:32,22.84
2020-11-07,14:57:32,22.57
2020-11-07,14:57:32,25.49
2020-11-07,14:57:32,24.24
2020-11-07,14:57:32,23.95
2020-11-07,14:57:32,24.85
2020-11-07,14:57:33,24.24
2020-11-07,14:57:33,23.95
2020-11-07,14:57:33,22.84
2020-11-07,14:57:33,22.84
2020-11-07,14:57:33,23.38
2020-11-07,14:57:33,22.57
2020-11-07,14:57:33,24.54
2020-11-07,14:57:33,24.85
2020-11-07,14:57:33,24.85
2020-11-07,14:57:33,23.95
2020-11-07,14:57:34,23.38
2020-11-07,14:57:34,24.54
2020-11-07,14:57:34,23.38
2020-11-07,14:57:34,23.38
2020-11-07,14:57:34,24.85
2020-11-07,14:57:34,nan
2020-11-07,14:57:34,24.24
2020-11-07,14:57:34,23.66
2020-11-07,14:57:34,24.24
2020-11-07,14:57:34,25.16
2020-11-07,14:57:35,27.58
2020-11-07,14:57:35,27.21
2020-11-07,14:57:35,25.81
2020-11-07,14:57:35,26.49
2020-11-07,14:57:35,27.96
2020-11-07,14:57:35,28.34
2020-11-07,14:57:35,31.37
2020-11-07,14:57:35,35.04
2020-11-07,14:57:35,31.37
2020-11-07,14:57:35,nan
2020-11-07,14:57:36,nan
2020-11-07,14:57:36,33.37
2020-11-07,14:57:36,33.91
2020-11-07,14:57:36,30.45
2020-11-07,14:57:36,32.85
2020-11-07,14:57:36,31.85
2020-11-07,14:57:36,nan
2020-11-07,14:57:36,35.04
2020-11-07,14:57:36,31.37
2020-11-07,14:57:36,31.37
2020-11-07,14:57:37,31.37
2020-11-07,14:57:37,32.34
2020-11-07,14:57:37,31.37
2020-11-07,14:57:37,31.85
2020-11-07,14:57:37,30
2020-11-07,14:57:37,30.9
2020-11-07,14:57:37,31.37
2020-11-07,14:57:37,30
2020-11-07,14:57:37,32.85
2020-11-07,14:57:37,30.45
2020-11-07,14:57:38,30
2020-11-07,14:57:38,nan
2020-11-07,14:57:38,31.37
2020-11-07,14:57:38,31.37
2020-11-07,14:57:38,nan
2020-11-07,14:57:38,31.85
2020-11-07,14:57:38,nan
2020-11-07,14:57:38,31.85
2020-11-07,14:57:38,35.63
2020-11-07,14:57:38,32.85
2020-11-07,14:57:39,nan
2020-11-07,14:57:39,34.47
2020-11-07,14:57:39,nan
2020-11-07,14:57:39,32.34
2020-11-07,14:57:39,33.91
2020-11-07,14:57:39,33.37
2020-11-07,14:57:39,31.85
2020-11-07,14:57:39,31.85
2020-11-07,14:57:39,33.91
2020-11-07,14:57:39,30.9
2020-11-07,14:57:40,nan
2020-11-07,14:57:40,31.85
2020-11-07,14:57:40,30.45
2020-11-07,14:57:40,31.37
2020-11-07,14:57:40,32.85
2020-11-07,14:57:40,34.47
2020-11-07,14:57:40,32.34
2020-11-07,14:57:40,nan
2020-11-07,14:57:40,31.37
2020-11-07,14:57:40,33.37
2020-11-07,14:57:41,30
2020-11-07,14:57:41,29.15
2020-11-07,14:57:41,28.74
2020-11-07,14:57:41,29.57
2020-11-07,14:57:41,30
2020-11-07,14:57:41,29.57
2020-11-07,14:57:41,30.45
2020-11-07,14:57:41,30
2020-11-07,14:57:41,30
2020-11-07,14:57:41,29.57
2020-11-07,14:57:42,30.45
2020-11-07,14:57:42,30.45
2020-11-07,14:57:42,28.74
2020-11-07,14:57:42,29.57
2020-11-07,14:57:42,30.45
2020-11-07,14:57:42,30.9
2020-11-07,14:57:42,29.15
2020-11-07,14:57:42,31.85
2020-11-07,14:57:42,29.57
2020-11-07,14:57:42,29.57
2020-11-07,14:57:43,29.57
2020-11-07,14:57:43,30
2020-11-07,14:57:43,nan
2020-11-07,14:57:43,29.57
2020-11-07,14:57:43,30.9
2020-11-07,14:57:43,29.57
2020-11-07,14:57:43,30.45
2020-11-07,14:57:43,29.15
2020-11-07,14:57:43,31.85
2020-11-07,14:57:43,29.57
2020-11-07,14:57:44,30
2020-11-07,14:57:44,30
2020-11-07,14:57:44,30.45
2020-11-07,14:57:44,32.34
2020-11-07,14:57:44,30.9
2020-11-07,14:57:44,30.9
2020-11-07,14:57:44,31.37
2020-11-07,14:57:44,30.9
2020-11-07,14:57:44,nan
2020-11-07,14:57:44,30
2020-11-07,14:57:45,31.85
2020-11-07,14:57:45,30.9
2020-11-07,14:57:45,28.74
2020-11-07,14:57:45,31.85
2020-11-07,14:57:45,31.37
2020-11-07,14:57:45,32.34
2020-11-07,14:57:45,31.37
2020-11-07,14:57:45,nan
2020-11-07,14:57:45,30.45
2020-11-07,14:57:45,30
2020-11-07,14:57:46,32.85
2020-11-07,14:57:46,31.85
2020-11-07,14:57:46,31.37
2020-11-07,14:57:46,34.47
2020-11-07,14:57:46,33.37
2020-11-07,14:57:46,34.47
2020-11-07,14:57:46,nan
2020-11-07,14:57:46,30
2020-11-07,14:57:46,nan
2020-11-07,14:57:46,36.87
2020-11-07,14:57:47,34.47
2020-11-07,14:57:47,34.47
2020-11-07,14:57:47,nan
2020-11-07,14:57:47,37.52
2020-11-07,14:57:47,31.37
2020-11-07,14:57:47,28.74
2020-11-07,14:57:47,30.9
2020-11-07,14:57:47,34.47
2020-11-07,14:57:47,31.85
2020-11-07,14:57:47,31.85
2020-11-07,14:57:48,31.37
2020-11-07,14:57:48,29.15
2020-11-07,14:57:48,29.15
2020-11-07,14:57:48,31.37
2020-11-07,14:57:48,33.37
2020-11-07,14:57:48,31.85
2020-11-07,14:57:48,31.37
2020-11-07,14:57:48,30
2020-11-07,14:57:48,29.57
2020-11-07,14:57:48,29.57
2020-11-07,14:57:49,29.57
2020-11-07,14:57:49,30
2020-11-07,14:57:49,30.45
2020-11-07,14:57:49,28.34
2020-11-07,14:57:49,29.15
2020-11-07,14:57:49,29.57
2020-11-07,14:57:49,29.57
2020-11-07,14:57:49,29.15
2020-11-07,14:57:49,29.15
2020-11-07,14:57:49,29.15
2020-11-07,14:57:50,29.57
2020-11-07,14:57:50,28.34
2020-11-07,14:57:50,31.37
2020-11-07,14:57:50,29.57
2020-11-07,14:57:50,29.15
2020-11-07,14:57:50,29.15
2020-11-07,14:57:50,32.85
2020-11-07,14:57:50,29.15
2020-11-07,14:57:50,33.37
2020-11-07,14:57:50,30.45
2020-11-07,14:57:51,31.37
2020-11-07,14:57:51,31.37
2020-11-07,14:57:51,30
2020-11-07,14:57:51,31.85
2020-11-07,14:57:51,35.04
2020-11-07,14:57:51,35.04
2020-11-07,14:57:51,33.37
2020-11-07,14:57:51,34.47
2020-11-07,14:57:51,nan
2020-11-07,14:57:51,32.34
2020-11-07,14:57:52,36.87
2020-11-07,14:57:52,32.34
2020-11-07,14:57:52,31.85
2020-11-07,14:57:52,32.34
2020-11-07,14:57:52,31.85
2020-11-07,14:57:52,31.85
2020-11-07,14:57:52,32.85
2020-11-07,14:57:52,31.85
2020-11-07,14:57:52,34.47
2020-11-07,14:57:52,39.6
2020-11-07,14:57:53,30.9
2020-11-07,14:57:53,28.34
2020-11-07,14:57:53,29.15
